Number of Records,Borr Credit Score,Coborr Credit Score,First Pmt Date,Loan Identifier,Loan Purp,Mort Ins Type,Num Borrowers,Num Units,Occ Type,Orig CLTV,Orig Channel,Orig Date,Orig Debt Inc Ratio,Orig Int Rate,Orig LTV,Orig Loan Term,Orig UPB,P M Iperct,Prop State,Prop Type,Reloc Mort Ind,Seller Name,Zip Code
1,803,,4/1/2019,676155000835,C,0,1,1,P,80,R,2/1/2019,48,4.88%,80,360,416000,,OR,SF,N,OTHER,00970
1,760,,4/1/2019,783645397095,C,0,1,1,P,65,R,2/1/2019,48,4.75%,65,360,115000,,PA,SF,N,OTHER,00182
1,724,,4/1/2019,582089486463,C,0,1,1,P,43,R,2/1/2019,48,6.13%,43,360,60000,,TX,SF,N,OTHER,00751
1,742,,4/1/2019,884596058706,C,0,1,1,P,80,R,2/1/2019,48,4.38%,80,360,240000,,TX,SF,N,OTHER,00750
1,766,,4/1/2019,577653275147,C,0,1,1,P,80,R,2/1/2019,48,4.63%,80,360,222000,,UT,SF,N,OTHER,00840
1,670,,4/1/2019,817099329526,C,0,1,1,P,49,R,2/1/2019,49,4.75%,49,360,484000,,CA,SF,N,OTHER,00951
1,655,,4/1/2019,737542150240,C,0,1,1,P,55,R,2/1/2019,49,4.75%,55,360,272000,,CA,SF,N,OTHER,00956
1,701,,4/1/2019,644430409081,C,0,1,1,P,58,R,2/1/2019,49,4.63%,58,360,362000,,CA,SF,N,OTHER,00906
1,657,,4/1/2019,905630823127,C,0,1,1,P,60,R,2/1/2019,49,4.99%,60,360,384000,,CA,SF,N,OTHER,00953
1,778,,4/1/2019,835984961108,C,0,1,1,P,76,R,2/1/2019,49,5.00%,76,360,530000,,CA,SF,N,OTHER,00945
1,738,,4/1/2019,758845734384,C,0,1,1,P,75,R,2/1/2019,49,4.88%,75,360,254000,,ID,SF,N,OTHER,00837
1,704,,4/1/2019,583422903946,C,0,1,1,P,80,R,2/1/2019,49,4.88%,80,360,162000,,MA,SF,N,OTHER,00027
1,713,,4/1/2019,805442352623,C,0,1,1,P,75,R,2/1/2019,49,5.38%,75,360,326000,,MD,SF,N,OTHER,00212
1,745,,4/1/2019,857107271519,C,0,1,1,P,78,R,2/1/2019,49,4.63%,78,360,300000,,MD,SF,N,OTHER,00210
1,713,,4/1/2019,856796494585,C,0,1,1,P,80,R,2/1/2019,49,5.13%,80,360,134000,,MI,SF,N,OTHER,00488
1,786,,4/1/2019,538126713085,C,0,1,1,P,80,R,2/1/2019,49,4.75%,80,360,214000,,MI,SF,N,OTHER,00481
1,645,,4/1/2019,610700648387,C,0,1,1,P,75,R,2/1/2019,49,5.63%,75,360,127000,,NJ,SF,N,OTHER,00080
1,764,,4/1/2019,913789709319,C,0,1,1,P,80,R,2/1/2019,49,4.50%,80,360,148000,,OH,SF,N,OTHER,00440
1,755,,4/1/2019,676458294903,C,0,1,1,P,74,R,2/1/2019,49,4.75%,74,360,170000,,PA,SF,N,OTHER,00190
1,699,,4/1/2019,859060781481,C,0,1,1,P,46,R,2/1/2019,49,4.88%,46,360,280000,,WA,SF,N,OTHER,00981
1,787,,4/1/2019,527037166048,C,0,1,1,P,72,R,2/1/2019,49,4.63%,72,360,450000,,WA,SF,N,OTHER,00982
1,794,,4/1/2019,674245296227,C,0,1,1,P,80,R,2/1/2019,50,4.75%,80,360,180000,,AL,SF,N,OTHER,00357
1,692,,4/1/2019,750839421873,C,0,1,1,P,58,R,2/1/2019,50,5.50%,58,360,100000,,CA,SF,N,OTHER,00922
1,734,,4/1/2019,754988416942,C,0,1,1,P,80,R,2/1/2019,50,4.75%,80,360,404000,,CA,SF,N,OTHER,00902
1,655,,4/1/2019,823166915183,C,0,1,1,P,62,R,2/1/2019,50,5.50%,62,360,194000,,IL,SF,N,OTHER,00606
1,774,,4/1/2019,745825955591,C,0,1,1,P,80,R,2/1/2019,50,4.88%,80,360,343000,,IL,SF,N,OTHER,00620
1,759,,4/1/2019,651338414356,C,0,1,1,P,75,R,2/1/2019,50,4.88%,75,360,168000,,MN,SF,N,OTHER,00551
1,770,,4/1/2019,745068250380,C,0,1,1,P,41,R,2/1/2019,50,4.63%,41,360,432000,,NY,SF,N,OTHER,00113
1,769,,4/1/2019,792796596967,C,0,1,1,P,80,R,2/1/2019,50,4.63%,80,360,456000,,NY,SF,N,OTHER,00115
1,712,,4/1/2019,904967382001,C,0,1,1,P,38,R,2/1/2019,50,4.63%,38,360,100000,,TN,SF,N,OTHER,00372
1,678,,4/1/2019,793409056128,C,0,1,1,P,75,R,2/1/2019,50,5.88%,75,360,195000,,TX,SF,N,OTHER,00754
1,719,,4/1/2019,866997708475,C,0,1,1,P,80,R,2/1/2019,50,5.63%,80,360,284000,,TX,SF,N,OTHER,00780
1,694,,4/1/2019,686300091381,C,0,1,1,P,80,R,2/1/2019,50,5.25%,80,360,303000,,UT,SF,N,OTHER,00840
1,789,,5/1/2019,604380610306,C,0,1,1,P,52,R,2/1/2019,22,4.50%,52,360,72000,,MI,SF,N,OTHER,00481
1,745,,5/1/2019,590834766130,C,0,1,1,P,70,R,2/1/2019,25,4.88%,70,360,211000,,GA,SF,N,OTHER,00303
1,636,,5/1/2019,824120242704,C,0,1,1,P,70,R,2/1/2019,26,6.25%,70,360,166000,,PA,SF,N,OTHER,00151
1,644,,5/1/2019,893566772953,C,0,1,1,P,52,R,2/1/2019,30,5.00%,52,360,50000,,OH,SF,N,OTHER,00452
1,716,,5/1/2019,580717531940,C,0,1,1,P,39,R,2/1/2019,32,4.63%,39,360,107000,,AZ,SF,N,OTHER,00850
1,628,,5/1/2019,867225179198,C,0,1,1,P,75,R,2/1/2019,32,6.13%,75,360,56000,,IN,SF,N,OTHER,00479
1,763,,5/1/2019,799841099409,C,0,1,1,P,66,R,2/1/2019,33,4.50%,66,360,217000,,UT,SF,N,OTHER,00840
1,777,,5/1/2019,498646199815,C,0,1,1,P,51,R,2/1/2019,35,4.38%,51,360,484000,,NY,SF,N,OTHER,00115
1,763,,5/1/2019,678827417923,C,0,1,1,P,69,R,2/1/2019,37,5.63%,69,360,110000,,GA,SF,N,OTHER,00300
1,735,,5/1/2019,763660786941,C,0,1,1,P,80,R,2/1/2019,38,5.00%,80,360,80000,,KY,SF,N,OTHER,00427
1,726,,5/1/2019,660625948352,C,0,1,1,P,78,R,2/1/2019,40,5.25%,78,360,230000,,CA,SF,N,OTHER,00952
1,723,,5/1/2019,835935375586,C,0,1,1,P,80,R,2/1/2019,41,4.95%,80,360,169000,,IL,SF,N,OTHER,00620
1,652,,5/1/2019,611865621849,C,0,1,1,P,78,R,2/1/2019,43,6.13%,78,360,210000,,IN,SF,N,OTHER,00461
1,703,,5/1/2019,659969401001,C,0,1,1,P,80,R,2/1/2019,45,5.25%,80,360,182000,,ID,SF,N,OTHER,00838
1,733,,5/1/2019,680391353837,C,0,1,1,P,57,R,2/1/2019,47,4.50%,57,360,218000,,NJ,SF,N,OTHER,00070
1,711,,4/1/2019,748365977687,C,0,1,1,P,58,R,3/1/2019,34,5.05%,58,360,150000,,TN,SF,N,OTHER,00370
1,673,,5/1/2019,676568090004,C,0,1,1,P,21,R,3/1/2019,10,5.13%,21,360,60000,,CO,SF,N,OTHER,00805
1,788,,5/1/2019,626520854729,C,0,1,1,P,42,R,3/1/2019,14,4.88%,42,360,220000,,NY,SF,N,OTHER,00115
1,704,,5/1/2019,804297697652,C,0,1,1,P,78,R,3/1/2019,15,4.25%,78,360,72000,,IL,SF,N,OTHER,00627
1,805,,5/1/2019,722506711113,C,0,1,1,P,46,R,3/1/2019,15,4.38%,46,360,100000,,MA,SF,N,OTHER,00010
1,659,,5/1/2019,840610925668,C,0,1,1,P,68,R,3/1/2019,17,5.63%,68,360,136000,,TN,SF,N,OTHER,00372
1,810,,5/1/2019,755872157948,C,0,1,1,P,39,R,3/1/2019,18,4.88%,39,360,205000,,OR,SF,N,OTHER,00970
1,658,,5/1/2019,722567208513,C,0,1,1,P,32,R,3/1/2019,18,5.38%,32,360,70000,,TX,SF,N,OTHER,00774
1,766,,5/1/2019,554020838305,C,0,1,1,P,56,R,3/1/2019,19,4.88%,56,360,300000,,WA,SF,N,OTHER,00984
1,643,,5/1/2019,896286084726,C,0,1,1,P,49,R,3/1/2019,21,5.38%,49,360,135000,,SD,SF,N,OTHER,00577
1,759,,5/1/2019,892174031233,C,0,1,1,P,56,R,3/1/2019,22,4.50%,56,360,261000,,OR,SF,N,OTHER,00972
1,767,,5/1/2019,632928999471,C,0,1,1,P,67,R,3/1/2019,22,4.63%,67,360,261000,,WA,SF,N,OTHER,00982
1,727,,5/1/2019,684943669678,C,0,1,1,P,44,R,3/1/2019,23,4.63%,44,360,484000,,CA,SF,N,OTHER,00950
1,762,,5/1/2019,864656598224,C,0,1,1,P,80,R,3/1/2019,23,4.88%,80,360,192000,,IN,SF,N,OTHER,00461
1,622,,5/1/2019,684417125915,C,0,1,1,P,80,R,3/1/2019,23,5.88%,80,360,142000,,MI,SF,N,OTHER,00481
1,755,,5/1/2019,524560300262,C,0,1,1,P,69,R,3/1/2019,23,4.75%,69,360,55000,,MN,SF,N,OTHER,00560
1,701,,5/1/2019,634466562590,C,0,1,1,P,80,R,3/1/2019,23,4.88%,80,360,202000,,TX,SF,N,OTHER,00750
1,696,,5/1/2019,790060336651,C,0,1,1,P,51,R,3/1/2019,23,4.50%,51,360,162000,,WA,SF,N,OTHER,00984
1,820,,5/1/2019,878158210972,C,0,1,1,P,54,R,3/1/2019,23,4.88%,54,360,112000,,WA,SF,N,OTHER,00986
1,804,,5/1/2019,880740236556,C,0,1,1,P,57,R,3/1/2019,24,4.63%,57,360,181000,,CA,SF,N,OTHER,00958
1,629,,5/1/2019,846999587155,C,0,1,1,P,50,R,3/1/2019,24,5.38%,50,360,65000,,NM,SF,N,OTHER,00884
1,673,,5/1/2019,595953280541,C,0,1,1,P,50,R,3/1/2019,24,4.50%,50,360,63000,,WV,SF,N,OTHER,00255
1,664,,5/1/2019,590368334744,C,0,1,1,P,9,R,3/1/2019,25,4.88%,9,360,60000,,CO,SF,N,OTHER,00802
1,703,,5/1/2019,895080240697,C,0,1,1,P,74,R,3/1/2019,25,4.88%,74,360,188000,,GA,SF,N,OTHER,00300
1,724,,5/1/2019,748028415910,C,0,1,1,P,68,R,3/1/2019,25,4.50%,68,360,128000,,NC,SF,N,OTHER,00277
1,763,,5/1/2019,806426949330,C,0,1,1,P,68,R,3/1/2019,25,4.25%,68,360,70000,,PR,SF,N,OTHER,00009
1,652,,5/1/2019,661723311042,C,0,1,1,P,60,R,3/1/2019,25,5.50%,60,360,72000,,TX,SF,N,OTHER,00773
1,731,,5/1/2019,503085316140,C,0,1,1,P,47,R,3/1/2019,26,4.50%,47,360,60000,,IA,SF,N,OTHER,00505
