,origDate,origIntRate,origUPB,origLTV,origCLTV,origDebtIncRatio,WorstCreditScore,zipCode,fmacRate,fredRate,rateDiff,stateCat
14088,2019-01-01,5.125,150000,51,51,42,805,973,4.55,2.69,0.5750000000000002,38
14089,2019-01-01,5.125,124000,80,80,43,727,600,4.55,2.69,0.5750000000000002,15
14090,2019-01-01,4.875,278000,75,75,43,798,211,4.55,2.69,0.3250000000000002,21
14091,2019-01-01,5.75,252000,75,75,43,690,282,4.55,2.69,1.2000000000000002,28
14092,2019-01-01,5.375,667000,75,75,44,742,982,4.55,2.69,0.8250000000000002,49
14093,2019-01-01,5.75,210000,80,80,45,709,850,4.55,2.69,1.2000000000000002,3
14094,2019-01-01,5.375,270000,80,80,45,738,853,4.55,2.69,0.8250000000000002,3
14095,2019-01-01,4.99,535000,49,49,50,709,912,4.55,2.69,0.4400000000000004,4
14096,2019-01-01,4.99,205000,77,77,45,710,430,4.55,2.69,0.4400000000000004,36
14097,2019-01-01,5.188,249000,56,56,49,646,917,4.55,2.69,0.6379999999999999,4
14098,2019-01-01,4.805,442000,65,65,49,791,906,4.55,2.69,0.2549999999999999,4
14099,2019-01-01,4.75,272000,80,80,20,725,60,4.55,2.69,0.20000000000000015,6
14100,2019-01-01,5.5,205000,75,75,30,653,837,4.55,2.69,0.9500000000000002,14
14101,2019-01-01,4.875,259000,65,65,32,666,953,4.55,2.69,0.3250000000000002,4
14102,2019-01-01,4.999,403000,80,80,33,778,890,4.55,2.69,0.44899999999999984,34
14103,2019-01-01,5.25,240000,80,80,33,722,371,4.55,2.69,0.7000000000000002,44
14104,2019-01-01,4.75,370000,39,39,34,782,27,4.55,2.69,0.20000000000000015,20
14105,2019-01-01,5.375,203000,71,71,39,708,480,4.55,2.69,0.8250000000000002,23
14106,2019-01-01,5.25,326000,80,80,41,731,917,4.55,2.69,0.7000000000000002,4
14107,2019-01-01,4.875,266000,77,77,42,707,925,4.55,2.69,0.3250000000000002,4
14108,2019-01-01,5.375,63000,47,47,42,643,303,4.55,2.69,0.8250000000000002,10
14109,2019-01-01,5.25,275000,77,77,44,689,971,4.55,2.69,0.7000000000000002,38
14110,2019-01-01,5.25,265000,59,59,45,665,945,4.55,2.69,0.7000000000000002,4
14111,2019-01-01,5.375,150000,61,61,48,740,891,4.55,2.69,0.8250000000000002,34
14112,2019-01-01,4.875,235000,67,67,50,771,303,4.55,2.69,0.3250000000000002,10
14113,2019-01-01,5.125,227000,49,49,47,720,114,4.55,2.69,0.5750000000000002,35
14114,2019-01-01,5.25,78000,15,15,21,755,119,4.55,2.69,0.7000000000000002,35
14115,2019-01-01,4.75,289000,70,70,24,721,483,4.55,2.69,0.20000000000000015,23
14116,2019-01-01,4.875,202000,59,59,30,761,800,4.55,2.69,0.3250000000000002,5
14117,2019-01-01,4.625,225000,68,68,30,791,592,4.55,2.69,0.07500000000000018,27
14118,2019-01-01,4.875,376000,56,56,31,791,900,4.55,2.69,0.3250000000000002,4
14119,2019-01-01,5.25,169000,46,46,34,793,982,4.55,2.69,0.7000000000000002,49
14120,2019-01-01,4.75,165000,40,40,40,688,953,4.55,2.69,0.20000000000000015,4
14121,2019-01-01,5.125,108000,60,60,40,710,608,4.55,2.69,0.5750000000000002,15
14122,2019-01-01,5.125,85000,61,61,41,743,460,4.55,2.69,0.5750000000000002,16
14123,2019-01-01,4.75,453000,48,48,44,815,946,4.55,2.69,0.20000000000000015,4
14124,2019-01-01,4.875,209000,56,56,44,735,334,4.55,2.69,0.3250000000000002,9
14125,2019-01-01,5.125,164000,75,75,44,751,600,4.55,2.69,0.5750000000000002,15
14126,2019-01-01,4.875,245000,48,48,45,740,913,4.55,2.69,0.3250000000000002,4
14127,2019-01-01,4.75,167000,39,39,45,768,68,4.55,2.69,0.20000000000000015,6
14128,2019-01-01,5.125,117000,19,19,46,665,930,4.55,2.69,0.5750000000000002,4
14129,2019-01-01,4.625,153000,53,53,46,775,604,4.55,2.69,0.07500000000000018,15
14130,2019-01-01,5.25,55000,29,29,46,808,402,4.55,2.69,0.7000000000000002,18
14131,2019-01-01,5.0,134000,38,38,46,663,410,4.55,2.69,0.4500000000000002,18
14132,2019-01-01,4.875,150000,60,60,46,786,405,4.55,2.69,0.3250000000000002,18
14133,2019-01-01,5.125,100000,16,16,46,670,115,4.55,2.69,0.5750000000000002,35
14134,2019-01-01,5.0,178000,69,69,46,780,970,4.55,2.69,0.4500000000000002,38
14135,2019-01-01,5.125,159000,24,24,46,678,787,4.55,2.69,0.5750000000000002,45
14136,2019-01-01,4.875,231000,65,65,46,774,752,4.55,2.69,0.3250000000000002,45
14137,2019-01-01,5.0,150000,47,47,47,767,117,4.55,2.69,0.4500000000000002,35
14138,2019-01-01,5.25,102000,55,55,47,788,773,4.55,2.69,0.7000000000000002,45
14139,2019-01-01,4.875,156000,32,32,48,783,920,4.55,2.69,0.3250000000000002,4
14140,2019-01-01,4.5,472000,59,59,48,706,913,4.55,2.69,-0.049999999999999815,4
14141,2019-01-01,5.25,127000,30,30,48,809,840,4.55,2.69,0.7000000000000002,46
14142,2019-01-01,5.375,150000,80,80,49,808,853,4.55,2.69,0.8250000000000002,3
14143,2019-01-01,5.0,152000,19,19,50,727,926,4.55,2.69,0.4500000000000002,4
14144,2019-01-01,4.875,236000,43,43,50,756,913,4.55,2.69,0.3250000000000002,4
14145,2019-01-01,4.99,210000,54,54,22,745,852,4.55,2.69,0.4400000000000004,3
14146,2019-01-01,4.99,96000,80,80,31,725,463,4.55,2.69,0.4400000000000004,16
14147,2019-01-01,5.25,328000,80,80,32,688,342,4.55,2.69,0.7000000000000002,9
14148,2019-01-01,4.99,218000,55,55,36,726,925,4.55,2.69,0.4400000000000004,4
14149,2019-01-01,4.75,330000,60,60,36,740,917,4.55,2.69,0.20000000000000015,4
14150,2019-01-01,5.625,453000,79,79,39,682,974,4.55,2.69,1.0750000000000002,38
14151,2019-01-01,5.25,105000,50,50,44,684,492,4.55,2.69,0.7000000000000002,23
14152,2019-01-01,5.125,138000,67,67,48,729,992,4.55,2.69,0.5750000000000002,49
14153,2019-01-01,6.125,240000,80,80,32,675,370,4.55,2.69,1.5750000000000002,44
14154,2019-01-01,4.875,605000,63,63,33,753,913,4.55,2.69,0.3250000000000002,4
14155,2019-01-01,4.75,103000,74,74,39,742,190,4.55,2.69,0.20000000000000015,39
14156,2019-01-01,4.875,157000,70,70,45,746,80,4.55,2.69,0.3250000000000002,32
14157,2019-01-01,4.75,181000,80,80,45,752,373,4.55,2.69,0.20000000000000015,44
14158,2019-01-01,5.0,323000,41,41,46,676,967,4.55,2.69,0.4500000000000002,12
14159,2019-01-01,4.99,120000,78,78,46,812,992,4.55,2.69,0.4400000000000004,49
14160,2019-01-01,4.75,215000,38,38,47,744,930,4.55,2.69,0.20000000000000015,4
14161,2019-01-01,5.375,331000,69,69,28,659,920,4.55,2.69,0.8250000000000002,4
14162,2019-01-01,4.75,200000,49,49,19,813,802,4.55,2.69,0.20000000000000015,5
14163,2019-01-01,4.875,175000,65,65,21,804,852,4.55,2.69,0.3250000000000002,3
14164,2019-01-01,5.875,91000,74,74,21,647,12,4.55,2.69,1.3250000000000002,20
14165,2019-01-01,4.875,253000,62,62,23,820,917,4.55,2.69,0.3250000000000002,4
14166,2019-01-01,4.75,174000,66,66,23,794,891,4.55,2.69,0.20000000000000015,34
14167,2019-01-01,4.99,167000,39,39,24,696,945,4.55,2.69,0.4400000000000004,4
14168,2019-01-01,5.25,140000,80,80,24,754,401,4.55,2.69,0.7000000000000002,18
14169,2019-01-01,4.75,188000,30,30,26,813,913,4.55,2.69,0.20000000000000015,4
14170,2019-01-01,5.25,303000,79,79,27,813,945,4.55,2.69,0.7000000000000002,4
14171,2019-01-01,5.125,229000,70,70,28,808,958,4.55,2.69,0.5750000000000002,4
14172,2019-01-01,4.99,443000,74,74,29,731,907,4.55,2.69,0.4400000000000004,4
14173,2019-01-01,5.25,287000,80,80,29,725,958,4.55,2.69,0.7000000000000002,4
14174,2019-01-01,5.875,98000,61,61,29,625,276,4.55,2.69,1.3250000000000002,28
14175,2019-01-01,5.875,134000,80,80,29,651,778,4.55,2.69,1.3250000000000002,45
14176,2019-01-01,4.99,90000,28,28,31,785,28,4.55,2.69,0.4400000000000004,41
14177,2019-01-01,5.875,70000,46,46,33,664,146,4.55,2.69,1.3250000000000002,35
14178,2019-01-01,5.75,134000,70,70,34,657,750,4.55,2.69,1.2000000000000002,45
14179,2019-01-01,5.25,180000,50,50,35,700,950,4.55,2.69,0.7000000000000002,4
14180,2019-01-01,5.625,49000,70,70,35,662,708,4.55,2.69,1.0750000000000002,19
14181,2019-01-01,5.125,272000,80,80,35,732,891,4.55,2.69,0.5750000000000002,34
14182,2019-01-01,4.875,180000,54,54,36,753,40,4.55,2.69,0.3250000000000002,22
14183,2019-01-01,4.99,153000,80,80,37,744,850,4.55,2.69,0.4400000000000004,3
14184,2019-01-01,4.5,255000,70,70,37,731,207,4.55,2.69,-0.049999999999999815,21
14185,2019-01-01,5.49,420000,70,70,37,621,481,4.55,2.69,0.9400000000000004,23
14186,2019-01-01,4.99,130000,44,44,37,726,282,4.55,2.69,0.4400000000000004,28
14187,2019-01-01,5.75,125000,52,52,37,632,787,4.55,2.69,1.2000000000000002,45
14188,2019-01-01,4.25,420000,65,65,38,761,945,4.55,2.69,-0.2999999999999998,4
14189,2019-01-01,4.75,170000,69,69,38,771,553,4.55,2.69,0.20000000000000015,24
14190,2019-01-01,6.25,100000,36,36,39,779,850,4.55,2.69,1.7000000000000002,3
14191,2019-01-01,4.875,177000,56,56,39,703,805,4.55,2.69,0.3250000000000002,5
14192,2019-01-01,5.75,225000,65,65,40,634,70,4.55,2.69,1.2000000000000002,32
14193,2019-01-01,5.5,238000,59,59,40,637,973,4.55,2.69,0.9500000000000002,38
14194,2019-01-01,4.875,380000,74,74,40,777,981,4.55,2.69,0.3250000000000002,49
14195,2019-01-01,4.875,265000,51,51,41,705,934,4.55,2.69,0.3250000000000002,4
14196,2019-01-01,4.75,299000,51,51,41,785,908,4.55,2.69,0.20000000000000015,4
14197,2019-01-01,5.25,384000,67,67,42,706,908,4.55,2.69,0.7000000000000002,4
14198,2019-01-01,4.875,243000,71,71,42,731,802,4.55,2.69,0.3250000000000002,5
14199,2019-01-01,5.625,180000,53,53,43,620,805,4.55,2.69,1.0750000000000002,5
14200,2019-01-01,5.5,144000,54,54,43,645,800,4.55,2.69,0.9500000000000002,5
14201,2019-01-01,5.875,184000,75,75,43,655,342,4.55,2.69,1.3250000000000002,9
14202,2019-01-01,6.25,171000,72,72,43,748,10,4.55,2.69,1.7000000000000002,20
14203,2019-01-01,5.25,245000,77,77,43,707,971,4.55,2.69,0.7000000000000002,38
14204,2019-01-01,4.99,300000,63,63,44,704,953,4.55,2.69,0.4400000000000004,4
14205,2019-01-01,4.99,360000,74,74,44,702,919,4.55,2.69,0.4400000000000004,4
14206,2019-01-01,5.25,320000,80,80,44,701,606,4.55,2.69,0.7000000000000002,15
14207,2019-01-01,5.25,258000,70,70,44,645,19,4.55,2.69,0.7000000000000002,20
14208,2019-01-01,5.5,142000,79,79,44,684,751,4.55,2.69,0.9500000000000002,45
14209,2019-01-01,5.75,200000,59,59,44,639,242,4.55,2.69,1.2000000000000002,47
14210,2019-01-01,5.75,133000,64,64,44,728,232,4.55,2.69,1.2000000000000002,47
14211,2019-01-01,4.99,311000,75,75,45,701,802,4.55,2.69,0.4400000000000004,5
14212,2019-01-01,5.875,192000,80,80,45,647,410,4.55,2.69,1.3250000000000002,18
14213,2019-01-01,4.75,403000,52,52,45,737,23,4.55,2.69,0.20000000000000015,20
14214,2019-01-01,6.0,95000,69,69,45,631,488,4.55,2.69,1.4500000000000002,23
14215,2019-01-01,5.25,185000,53,53,45,706,28,4.55,2.69,0.7000000000000002,41
14216,2019-01-01,5.875,248000,80,80,46,726,932,4.55,2.69,1.3250000000000002,4
14217,2019-01-01,5.25,292000,80,80,46,721,333,4.55,2.69,0.7000000000000002,9
14218,2019-01-01,5.125,160000,80,80,46,749,494,4.55,2.69,0.5750000000000002,23
14219,2019-01-01,5.875,130000,66,66,46,643,239,4.55,2.69,1.3250000000000002,47
14220,2019-01-01,5.25,65000,46,46,48,712,815,4.55,2.69,0.7000000000000002,5
14221,2019-01-01,5.875,145000,75,75,48,719,303,4.55,2.69,1.3250000000000002,10
14222,2019-01-01,5.75,258000,71,71,48,656,23,4.55,2.69,1.2000000000000002,20
14223,2019-01-01,5.5,272000,74,74,48,719,17,4.55,2.69,0.9500000000000002,20
14224,2019-01-01,5.5,221000,70,70,48,661,235,4.55,2.69,0.9500000000000002,47
14225,2019-01-01,4.875,283000,56,56,49,683,956,4.55,2.69,0.3250000000000002,4
14226,2019-01-01,5.75,88000,79,79,49,717,799,4.55,2.69,1.2000000000000002,45
14227,2019-01-01,4.875,359000,58,58,50,737,900,4.55,2.69,0.3250000000000002,4
14228,2019-01-01,4.375,419000,60,60,50,726,928,4.55,2.69,-0.17499999999999982,4
14229,2019-01-01,5.5,193000,61,61,50,636,800,4.55,2.69,0.9500000000000002,5
14230,2019-01-01,4.875,406000,70,70,50,774,119,4.55,2.69,0.3250000000000002,35
14231,2019-01-01,5.49,81000,40,40,50,781,775,4.55,2.69,0.9400000000000004,45
14232,2019-01-01,5.875,180000,62,62,50,631,232,4.55,2.69,1.3250000000000002,47
14233,2019-01-01,5.125,120000,29,29,8,806,852,4.55,2.69,0.5750000000000002,3
14234,2019-01-01,5.0,59000,63,63,10,769,490,4.55,2.69,0.4500000000000002,23
14235,2019-01-01,4.875,176000,80,80,10,772,490,4.55,2.69,0.3250000000000002,23
14236,2019-01-01,5.375,95000,79,79,13,742,719,4.55,2.69,0.8250000000000002,2
14237,2019-01-01,5.125,64000,64,64,13,770,468,4.55,2.69,0.5750000000000002,16
14238,2019-01-01,5.75,108000,80,80,13,688,640,4.55,2.69,1.2000000000000002,25
14239,2019-01-01,5.125,120000,41,41,14,802,958,4.55,2.69,0.5750000000000002,4
14240,2019-01-01,5.0,40000,20,20,15,810,544,4.55,2.69,0.4500000000000002,50
14241,2019-01-01,5.5,132000,60,60,15,642,530,4.55,2.69,0.9500000000000002,50
14242,2019-01-01,4.875,220000,80,80,16,775,463,4.55,2.69,0.3250000000000002,16
14243,2019-01-01,5.625,79000,42,42,18,652,850,4.55,2.69,1.0750000000000002,3
14244,2019-01-01,4.875,84000,80,80,18,778,80,4.55,2.69,0.3250000000000002,32
14245,2019-01-01,4.875,45000,35,35,18,756,191,4.55,2.69,0.3250000000000002,39
14246,2019-01-01,5.125,107000,80,80,18,798,548,4.55,2.69,0.5750000000000002,50
14247,2019-01-01,4.99,68000,24,24,19,681,917,4.55,2.69,0.4400000000000004,4
14248,2019-01-01,4.875,450000,68,68,19,811,957,4.55,2.69,0.3250000000000002,4
14249,2019-01-01,4.875,230000,43,43,19,786,18,4.55,2.69,0.3250000000000002,20
14250,2019-01-01,6.0,98000,75,75,19,639,285,4.55,2.69,1.4500000000000002,28
14251,2019-01-01,4.999,187000,80,80,19,750,441,4.55,2.69,0.44899999999999984,36
14252,2019-01-01,6.125,61000,68,68,19,644,782,4.55,2.69,1.5750000000000002,45
14253,2019-01-01,5.5,190000,80,80,19,703,780,4.55,2.69,0.9500000000000002,45
14254,2019-01-01,4.625,62000,34,34,19,762,530,4.55,2.69,0.07500000000000018,50
14255,2019-01-01,4.75,146000,80,80,20,810,403,4.55,2.69,0.20000000000000015,18
14256,2019-01-01,5.25,88000,40,40,20,681,48,4.55,2.69,0.7000000000000002,22
14257,2019-01-01,4.75,290000,76,76,20,801,651,4.55,2.69,0.20000000000000015,25
14258,2019-01-01,4.375,120000,63,63,20,713,191,4.55,2.69,-0.17499999999999982,39
14259,2019-01-01,5.875,375000,79,79,21,665,23,4.55,2.69,1.3250000000000002,20
14260,2019-01-01,4.625,95000,38,38,21,768,452,4.55,2.69,0.07500000000000018,36
14261,2019-01-01,5.125,103000,63,63,21,786,238,4.55,2.69,0.5750000000000002,47
14262,2019-01-01,4.875,275000,73,73,21,641,230,4.55,2.69,0.3250000000000002,47
14263,2019-01-01,4.5,296000,60,60,21,699,993,4.55,2.69,-0.049999999999999815,49
14264,2019-01-01,4.75,145000,57,57,22,786,681,4.55,2.69,0.20000000000000015,30
14265,2019-01-01,4.25,215000,80,80,22,702,841,4.55,2.69,-0.2999999999999998,46
14266,2019-01-01,4.875,484000,50,50,23,768,953,4.55,2.69,0.3250000000000002,4
14267,2019-01-01,4.875,130000,65,65,23,775,306,4.55,2.69,0.3250000000000002,10
14268,2019-01-01,5.125,102000,69,69,23,807,300,4.55,2.69,0.5750000000000002,10
14269,2019-01-01,4.5,275000,38,38,23,772,21,4.55,2.69,-0.049999999999999815,20
14270,2019-01-01,4.75,152000,64,64,23,772,480,4.55,2.69,0.20000000000000015,23
14271,2019-01-01,5.25,103000,80,80,23,730,277,4.55,2.69,0.7000000000000002,28
14272,2019-01-01,4.875,105000,78,78,23,780,871,4.55,2.69,0.3250000000000002,33
14273,2019-01-01,5.0,145000,60,60,23,749,120,4.55,2.69,0.4500000000000002,35
14274,2019-01-01,5.5,175000,55,55,23,677,989,4.55,2.69,0.9500000000000002,49
14275,2019-01-01,4.9689999999999985,132000,79,79,23,791,532,4.55,2.69,0.4189999999999996,50
14276,2019-01-01,4.625,250000,53,53,24,794,996,4.55,2.69,0.07500000000000018,0
14277,2019-01-01,4.75,484000,80,80,24,797,707,4.55,2.69,0.20000000000000015,19
14278,2019-01-01,4.875,409000,75,75,24,784,18,4.55,2.69,0.3250000000000002,20
14279,2019-01-01,4.875,130000,70,70,24,673,688,4.55,2.69,0.3250000000000002,30
14280,2019-01-01,6.125,62000,75,75,24,651,450,4.55,2.69,1.5750000000000002,36
14281,2019-01-01,6.125,117000,71,71,24,633,749,4.55,2.69,1.5750000000000002,37
14282,2019-01-01,5.875,54000,50,50,24,626,782,4.55,2.69,1.3250000000000002,45
14283,2019-01-01,4.5,275000,59,59,25,817,945,4.55,2.69,-0.049999999999999815,4
14284,2019-01-01,4.5,120000,41,41,25,799,336,4.55,2.69,-0.049999999999999815,9
14285,2019-01-01,6.125,60000,80,80,25,709,415,4.55,2.69,1.5750000000000002,18
14286,2019-01-01,4.75,190000,60,60,25,770,290,4.55,2.69,0.20000000000000015,42
14287,2019-01-01,4.75,195000,52,52,26,620,917,4.55,2.69,0.20000000000000015,4
14288,2019-01-01,4.875,399000,60,60,26,805,921,4.55,2.69,0.3250000000000002,4
14289,2019-01-01,5.125,421000,66,66,26,745,945,4.55,2.69,0.5750000000000002,4
14290,2019-01-01,5.75,188000,79,79,26,640,604,4.55,2.69,1.2000000000000002,15
14291,2019-01-01,4.75,90000,53,53,26,795,490,4.55,2.69,0.20000000000000015,23
14292,2019-01-01,5.0,137000,60,60,26,635,480,4.55,2.69,0.4500000000000002,23
14293,2019-01-01,4.875,110000,19,19,26,759,273,4.55,2.69,0.3250000000000002,28
14294,2019-01-01,5.5,85000,57,57,26,624,277,4.55,2.69,0.9500000000000002,28
14295,2019-01-01,5.125,57000,71,71,26,756,458,4.55,2.69,0.5750000000000002,36
14296,2019-01-01,4.25,214000,55,55,26,810,972,4.55,2.69,-0.2999999999999998,38
14297,2019-01-01,5.0,215000,70,70,26,810,970,4.55,2.69,0.4500000000000002,38
14298,2019-01-01,5.125,91000,61,61,26,732,371,4.55,2.69,0.5750000000000002,44
14299,2019-01-01,4.625,252000,60,60,26,806,844,4.55,2.69,0.07500000000000018,46
14300,2019-01-01,4.875,200000,26,26,27,804,949,4.55,2.69,0.3250000000000002,4
14301,2019-01-01,4.75,484000,50,50,27,804,802,4.55,2.69,0.20000000000000015,5
14302,2019-01-01,5.5,64000,48,48,27,713,329,4.55,2.69,0.9500000000000002,9
14303,2019-01-01,5.5,104000,54,54,27,623,300,4.55,2.69,0.9500000000000002,10
14304,2019-01-01,6.125,161000,75,75,27,621,410,4.55,2.69,1.5750000000000002,18
14305,2019-01-01,5.375,80000,62,62,27,755,640,4.55,2.69,0.8250000000000002,25
14306,2019-01-01,4.75,95000,68,68,27,753,630,4.55,2.69,0.20000000000000015,25
14307,2019-01-01,4.875,250000,80,80,27,792,590,4.55,2.69,0.3250000000000002,27
14308,2019-01-01,5.0,245000,74,74,27,784,441,4.55,2.69,0.4500000000000002,36
14309,2019-01-01,6.125,262000,70,70,27,713,846,4.55,2.69,1.5750000000000002,46
14310,2019-01-01,5.625,164000,75,75,28,664,997,4.55,2.69,1.0750000000000002,0
14311,2019-01-01,4.875,150000,17,17,28,773,945,4.55,2.69,0.3250000000000002,4
14312,2019-01-01,4.625,280000,57,57,28,739,919,4.55,2.69,0.07500000000000018,4
14313,2019-01-01,4.75,378000,60,60,28,721,913,4.55,2.69,0.20000000000000015,4
14314,2019-01-01,4.99,172000,65,65,28,717,923,4.55,2.69,0.4400000000000004,4
14315,2019-01-01,4.875,155000,39,39,28,719,804,4.55,2.69,0.3250000000000002,5
14316,2019-01-01,4.875,100000,54,54,28,696,337,4.55,2.69,0.3250000000000002,9
14317,2019-01-01,5.25,108000,80,80,28,730,301,4.55,2.69,0.7000000000000002,10
14318,2019-01-01,5.125,78000,45,45,28,798,473,4.55,2.69,0.5750000000000002,16
14319,2019-01-01,4.875,68000,80,80,28,730,467,4.55,2.69,0.3250000000000002,16
14320,2019-01-01,5.375,420000,78,78,28,696,206,4.55,2.69,0.8250000000000002,21
14321,2019-01-01,4.875,200000,80,80,28,752,483,4.55,2.69,0.3250000000000002,23
14322,2019-01-01,4.375,50000,29,29,28,746,550,4.55,2.69,-0.17499999999999982,24
14323,2019-01-01,5.125,158000,63,63,28,744,652,4.55,2.69,0.5750000000000002,25
14324,2019-01-01,4.5,175000,31,31,28,740,980,4.55,2.69,-0.049999999999999815,49
14325,2019-01-01,4.75,275000,72,72,29,764,956,4.55,2.69,0.20000000000000015,4
14326,2019-01-01,4.75,217000,54,54,29,679,800,4.55,2.69,0.20000000000000015,5
14327,2019-01-01,5.25,273000,51,51,29,647,200,4.55,2.69,0.7000000000000002,7
14328,2019-01-01,5.125,302000,80,80,29,770,344,4.55,2.69,0.5750000000000002,9
14329,2019-01-01,4.625,78000,24,24,29,814,499,4.55,2.69,0.07500000000000018,23
14330,2019-01-01,5.125,82000,80,80,29,771,490,4.55,2.69,0.5750000000000002,23
14331,2019-01-01,5.125,79000,28,28,29,703,70,4.55,2.69,0.5750000000000002,32
14332,2019-01-01,5.0,226000,80,80,29,798,871,4.55,2.69,0.4500000000000002,33
14333,2019-01-01,5.375,190000,72,72,29,779,891,4.55,2.69,0.8250000000000002,34
14334,2019-01-01,4.75,255000,57,57,29,820,433,4.55,2.69,0.20000000000000015,36
14335,2019-01-01,5.625,94000,68,68,29,630,748,4.55,2.69,1.0750000000000002,37
14336,2019-01-01,5.25,84000,43,53,29,770,175,4.55,2.69,0.7000000000000002,39
14337,2019-01-01,4.75,304000,75,75,29,791,194,4.55,2.69,0.20000000000000015,39
14338,2019-01-01,5.5,120000,65,65,29,667,794,4.55,2.69,0.9500000000000002,45
14339,2019-01-01,6.0,90000,75,75,29,678,751,4.55,2.69,1.4500000000000002,45
14340,2019-01-01,4.625,130000,42,42,29,699,840,4.55,2.69,0.07500000000000018,46
14341,2019-01-01,5.0,238000,80,80,29,766,986,4.55,2.69,0.4500000000000002,49
14342,2019-01-01,6.0,183000,63,63,30,634,922,4.55,2.69,1.4500000000000002,4
14343,2019-01-01,4.875,198000,74,74,30,759,925,4.55,2.69,0.3250000000000002,4
14344,2019-01-01,6.125,500000,79,79,30,814,956,4.55,2.69,1.5750000000000002,4
14345,2019-01-01,4.875,212000,51,51,30,756,336,4.55,2.69,0.3250000000000002,9
14346,2019-01-01,6.125,105000,54,54,30,630,337,4.55,2.69,1.5750000000000002,9
14347,2019-01-01,5.875,80000,69,69,30,673,307,4.55,2.69,1.3250000000000002,10
14348,2019-01-01,5.25,48000,80,80,30,734,462,4.55,2.69,0.7000000000000002,16
14349,2019-01-01,5.25,93000,47,47,30,662,494,4.55,2.69,0.7000000000000002,23
14350,2019-01-01,5.375,100000,53,53,30,641,109,4.55,2.69,0.8250000000000002,35
14351,2019-01-01,5.25,144000,67,67,30,800,125,4.55,2.69,0.7000000000000002,35
14352,2019-01-01,4.59,110000,37,37,30,823,432,4.55,2.69,0.040000000000000036,36
14353,2019-01-01,5.125,100000,52,52,30,668,297,4.55,2.69,0.5750000000000002,42
14354,2019-01-01,4.875,157000,11,11,31,733,914,4.55,2.69,0.3250000000000002,4
14355,2019-01-01,4.75,274000,55,55,31,807,917,4.55,2.69,0.20000000000000015,4
14356,2019-01-01,5.25,424000,80,80,31,714,948,4.55,2.69,0.7000000000000002,4
14357,2019-01-01,4.75,200000,31,31,31,746,805,4.55,2.69,0.20000000000000015,5
14358,2019-01-01,4.375,51000,75,75,31,680,627,4.55,2.69,-0.17499999999999982,15
14359,2019-01-01,5.125,110000,54,54,31,712,662,4.55,2.69,0.5750000000000002,17
14360,2019-01-01,4.625,130000,55,55,31,785,497,4.55,2.69,0.07500000000000018,23
